,url,ones
0,https://www.youtube.com/watch?v=a7DUUTfIOb4,0.005519749915440555
1,https://www.youtube.com/watch?v=JQx8S_k6-zo,0.010877897638533933
2,https://www.youtube.com/watch?v=xle7Ig1dexE,0.010074011591926117
3,https://www.youtube.com/watch?v=_uVJ89IcYJ4,0.0037467604266730706
4,https://www.youtube.com/watch?v=i9zxSd4a62U,6.405197811447811e-05
5,https://www.youtube.com/watch?v=poWI4n59mwc,0.001915591409627293
6,https://www.youtube.com/watch?v=LY1oAC1nUaw,0.004380599733382937
7,https://www.youtube.com/watch?v=mDRK2adFbFs,0.03207098739574024
8,https://www.youtube.com/watch?v=sWuHeGOweTk,0.001988040629095675
9,https://www.youtube.com/watch?v=r0Zgxf7ToN4,0.007055991414674168
10,https://www.youtube.com/watch?v=jHFiBvbpoQU,0.00023433971318879857
11,https://www.youtube.com/watch?v=UOOqfakz7Ww,0.0031703019292512328
12,https://www.youtube.com/watch?v=Bhgx7GwDZTI,0.005091959059477471
13,https://www.youtube.com/watch?v=Vzy89205Knk,0.0031477942009287573
14,https://www.youtube.com/watch?v=Yx27tWeu0_o,0.004504140383144978
15,https://www.youtube.com/watch?v=ZP4x9f8ZsBA,0.0005490892336146712
16,https://www.youtube.com/watch?v=2XyShmC-s5g,0.0021637477861334996
17,https://www.youtube.com/watch?v=OrfMEVu7FsA,0.013539241496165234
18,https://www.youtube.com/watch?v=iM8cMIrI3So,0.0005960050557633105
19,https://www.youtube.com/watch?v=j8PDTJNaPc0,0.0048204347562664455
20,https://www.youtube.com/watch?v=w_lCi8U49mY,0.0014105717163617644
21,https://www.youtube.com/watch?v=pqDEwPi7vxg,0.00545524961074516
22,https://www.youtube.com/watch?v=G6k7dChBaJ8,0.0019655001106345317
23,https://www.youtube.com/watch?v=21mp4Ww0SuE,0.011932897010413389
24,https://www.youtube.com/watch?v=1-iKwZKc7Ok,6.868117771415084e-05
25,https://www.youtube.com/watch?v=du_zlAe1u1k,0.0070443401757058054
26,https://www.youtube.com/watch?v=_-uhOwIoNl4,0.0005432368416129207
27,https://www.youtube.com/watch?v=zyWLa15vbDM,0.006778006059167018
28,https://www.youtube.com/watch?v=op7FEhYH_0A,0.017392633814679752
29,https://www.youtube.com/watch?v=oVW6D93V8yk,0.013505726633620152
